"","credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid","has.delinq.2yrs","has.pub.rec","log.revol.bal","has.revol.bal"
"1251",TRUE,"credit_card",0.0863,134.42,11.33857208,16.11,762,5850,16225,55.9,0,0,0,FALSE,FALSE,FALSE,9.69437017295501,TRUE
"1252",TRUE,"debt_consolidation",0.1191,116.1,10.23981692,19.33,687,2280,10029,85,1,0,0,FALSE,FALSE,FALSE,9.21333588095598,TRUE
"1253",TRUE,"all_other",0.1096,75.26,10.40426284,8,687,3630,1857,33.8,0,0,0,FALSE,FALSE,FALSE,7.52725591937378,TRUE
"1254",TRUE,"all_other",0.097,38.56,9.798571383,7.13,712,1890,1905,27.2,1,0,0,FALSE,FALSE,FALSE,7.55276208421415,TRUE
"1255",TRUE,"major_purchase",0.1096,175.06,9.998797732,20.02,722,3899.958333,2548,28.3,1,0,0,FALSE,FALSE,FALSE,7.84345640437612,TRUE
"1256",TRUE,"debt_consolidation",0.1507,260.25,11.22524339,19.44,662,5699.958333,27087,97.4,2,0,0,FALSE,FALSE,FALSE,10.2068461043729,TRUE
"1257",TRUE,"credit_card",0.1159,188.21,11.9511804,11.92,692,3089.958333,64451,91.9,2,0,0,FALSE,FALSE,FALSE,11.0736760396935,TRUE
"1258",TRUE,"major_purchase",0.1317,212.79,11.18007865,18.95,677,6329.958333,7595,87.3,0,0,0,FALSE,FALSE,FALSE,8.93537707193218,TRUE
"1259",TRUE,"credit_card",0.1222,236.57,11.66736182,11.75,677,2850,29735,67.3,1,0,0,FALSE,FALSE,FALSE,10.3001137119771,TRUE
"1260",TRUE,"debt_consolidation",0.1507,173.5,10.22194128,7.9,662,1500,5538,95.5,1,0,0,FALSE,FALSE,FALSE,8.6195692580331,TRUE
"1261",TRUE,"all_other",0.1128,165.18,11.98292909,11.19,687,5369.958333,63353,77,1,0,0,FALSE,FALSE,FALSE,11.0564933250346,TRUE
"1262",TRUE,"home_improvement",0.1128,236.68,10.93403511,19.25,707,3539.958333,3280,29,1,0,0,FALSE,FALSE,FALSE,8.0959035329611,TRUE
"1263",TRUE,"all_other",0.097,57.83,10.83958091,13.44,752,5400,835,2.4,5,0,0,FALSE,FALSE,FALSE,6.7286286130847,TRUE
"1264",TRUE,"all_other",0.1001,216.23,10.59663473,5.13,717,6300,4225,28.9,3,0,1,TRUE,FALSE,TRUE,8.349011198176,TRUE
"1265",TRUE,"all_other",0.0832,78.72,10.1960079,6.58,722,6270,5134,13.7,1,2,0,FALSE,TRUE,FALSE,8.54383512236266,TRUE
"1266",TRUE,"debt_consolidation",0.1317,238.13,11.29601246,23.03,702,12450,18265,46.8,0,2,0,FALSE,TRUE,FALSE,9.81279668725163,TRUE
"1267",TRUE,"credit_card",0.1191,165.86,10.6454249,23.63,742,5207,9347,13.5,8,0,0,FALSE,FALSE,FALSE,9.14291769565875,TRUE
"1268",TRUE,"credit_card",0.1033,226.96,11.13616442,8.62,722,2789.958333,22595,61.9,1,0,0,FALSE,FALSE,FALSE,10.0255281784452,TRUE
"1269",TRUE,"all_other",0.1128,65.75,10.6454249,13.43,687,3210,6353,45.7,0,0,0,FALSE,FALSE,FALSE,8.75683981482946,TRUE
"1270",TRUE,"all_other",0.1475,138.18,11.04132055,12.96,692,4320,2188,27.7,3,0,0,FALSE,FALSE,FALSE,7.69120009752286,TRUE
"1271",TRUE,"credit_card",0.1128,73.14,10.08580911,12.45,717,6119.958333,3623,90.6,0,1,0,TRUE,TRUE,FALSE,8.19533366716287,TRUE
"1272",TRUE,"all_other",0.1096,121.89,10.70826555,17.41,732,4320,886,25.3,3,0,0,FALSE,FALSE,FALSE,6.78784498230958,TRUE
"1273",TRUE,"home_improvement",0.1159,206.37,10.54534144,8.53,682,4290.958333,6288,22.3,3,0,1,TRUE,FALSE,TRUE,8.7465573545435,TRUE
"1274",TRUE,"all_other",0.1286,107.61,10.43081625,14.77,672,7139.958333,3318,34.9,1,1,0,FALSE,TRUE,FALSE,8.10741881171997,TRUE
"1275",TRUE,"credit_card",0.1317,168.88,11.00209984,14.6,667,2610,7708,48.5,1,0,0,FALSE,FALSE,FALSE,8.95014375645926,TRUE
"1276",TRUE,"major_purchase",0.0832,135.39,10.81977828,17.9,757,4139.958333,4169,17.6,0,0,0,FALSE,FALSE,FALSE,8.33567131479285,TRUE
"1277",TRUE,"all_other",0.0832,50.38,10.34174248,8.5,742,1860,4158,19.9,0,0,0,FALSE,FALSE,FALSE,8.33302993974291,TRUE
"1278",TRUE,"debt_consolidation",0.1191,87.91,10.51686074,19.77,677,4559.958333,10679,55.3,1,0,1,FALSE,FALSE,TRUE,9.27612811251419,TRUE
"1279",TRUE,"credit_card",0.1191,169.18,11.20403338,18.11,687,4619.958333,22906,75.6,0,0,0,FALSE,FALSE,FALSE,10.0391978196886,TRUE
"1280",TRUE,"debt_consolidation",0.1412,167.76,10.3859137,23.85,682,3569.958333,2379,68,1,0,1,FALSE,FALSE,TRUE,7.77485576666552,TRUE
"1281",TRUE,"credit_card",0.1633,264.91,10.81977828,10.8,667,5249.958333,0,86.3,0,0,0,TRUE,FALSE,FALSE,0,FALSE
"1282",TRUE,"all_other",0.097,44.18,10.59568428,20.84,757,7829.958333,14813,36.8,0,0,0,FALSE,FALSE,FALSE,9.60332795857324,TRUE
"1283",TRUE,"debt_consolidation",0.1191,201.52,10.79949394,14.33,682,4533.958333,16979,41,0,1,0,TRUE,TRUE,FALSE,9.73979145986534,TRUE
"1284",TRUE,"all_other",0.097,76.31,10.30895266,15.04,747,1679.958333,2420,5.8,0,0,0,FALSE,FALSE,FALSE,7.79193595693806,TRUE
"1285",TRUE,"major_purchase",0.1475,259.08,10.30895266,20.4,662,3240,1244,44.4,2,0,0,FALSE,FALSE,FALSE,7.12689080889881,TRUE
"1286",TRUE,"all_other",0.1033,180.76,10.30908599,13.88,752,2670,5063,40.8,6,0,0,FALSE,FALSE,FALSE,8.52991196382401,TRUE
"1287",TRUE,"educational",0.1633,105.97,10.91508846,26.05,672,5430,19487,89.2,2,0,0,FALSE,FALSE,FALSE,9.87755417050962,TRUE
"1288",TRUE,"debt_consolidation",0.1096,185.69,11.08214255,12.04,697,8219.958333,7350,37.3,0,0,0,FALSE,FALSE,FALSE,8.90259163737409,TRUE
"1289",TRUE,"educational",0.1191,216.45,10.83467754,20.69,707,5669.958333,16881,50.7,0,0,0,FALSE,FALSE,FALSE,9.73400324454366,TRUE
"1290",TRUE,"credit_card",0.1222,193.26,10.91508846,14.84,677,3240,7440,89.6,0,0,0,FALSE,FALSE,FALSE,8.91476052739726,TRUE
"1291",TRUE,"educational",0.1286,50.44,10.48514436,13.45,662,4619.958333,10363,71,2,0,1,FALSE,FALSE,TRUE,9.246093541682,TRUE
"1292",TRUE,"all_other",0.1096,113.71,11.22524339,9.92,687,6240,22796,51.9,1,0,0,TRUE,FALSE,FALSE,10.0343842273379,TRUE
"1293",TRUE,"all_other",0.1096,110.43,10.30895266,0.6,722,1440,767,4.2,3,0,0,FALSE,FALSE,FALSE,6.64378973314767,TRUE
"1294",TRUE,"debt_consolidation",0.1096,185.69,10.70817611,18.52,712,2250,25925,66.1,0,0,0,FALSE,FALSE,FALSE,10.16300160516,TRUE
"1295",TRUE,"all_other",0.1033,109.43,10.30895266,5.52,712,1649.958333,598,2.9,1,0,0,FALSE,FALSE,FALSE,6.39526159811545,TRUE
"1296",TRUE,"major_purchase",0.1222,145.78,10.24313332,17.63,677,2550,7474,35.8,2,1,0,FALSE,TRUE,FALSE,8.91931939825889,TRUE
"1297",TRUE,"debt_consolidation",0.0832,174.74,10.71163613,13.64,777,4559.958333,5578,9,2,0,0,FALSE,FALSE,FALSE,8.62676482784553,TRUE
"1298",TRUE,"all_other",0.1222,79.97,10.63585545,22.36,677,5580,12785,77.2,2,0,0,FALSE,FALSE,FALSE,9.45610610132667,TRUE
"1299",TRUE,"debt_consolidation",0.0832,47.23,10.54534144,2.53,732,2789.958333,3421,22.1,1,0,0,FALSE,FALSE,FALSE,8.13798045445214,TRUE
"1300",TRUE,"all_other",0.1222,165.77,11.42954386,5.06,722,6389.958333,5424,98.6,0,0,0,FALSE,FALSE,FALSE,8.59877317840866,TRUE
"1301",TRUE,"debt_consolidation",0.1696,135.41,10.46310334,29.42,672,5339.958333,536,9.2,2,0,0,FALSE,FALSE,FALSE,6.28599809450886,TRUE
"1302",TRUE,"educational",0.1191,116.1,12.07254125,2.47,677,1770,23806,60.6,1,0,0,FALSE,FALSE,FALSE,10.0777349340625,TRUE
"1303",TRUE,"debt_consolidation",0.1096,110.43,10.71441777,13.6,722,4470,23280,92,3,0,0,FALSE,FALSE,FALSE,10.0553928562493,TRUE
"1304",TRUE,"debt_consolidation",0.08,159.82,10.87804719,6.23,752,4649.958333,10399,31.3,1,0,0,FALSE,FALSE,FALSE,9.24956108512946,TRUE
"1305",TRUE,"debt_consolidation",0.1146,263.66,11.28978191,21.72,697,7577,73150,72.9,0,0,0,TRUE,FALSE,FALSE,11.2002810768948,TRUE
"1306",TRUE,"credit_card",0.1159,194.82,11.51292546,20.29,707,6119.958333,57152,78.7,0,0,0,FALSE,FALSE,FALSE,10.9534871612835,TRUE
"1307",TRUE,"debt_consolidation",0.1001,69.39,10.46310334,1.2,722,3330,2400,35.8,0,0,0,FALSE,FALSE,FALSE,7.78364059622125,TRUE
"1308",TRUE,"credit_card",0.1538,243.97,11.28978191,9.24,667,6540,33102,99.4,2,0,1,TRUE,FALSE,TRUE,10.4073791916992,TRUE
"1309",TRUE,"major_purchase",0.0768,96.69,10.6214249,9.39,787,5044.958333,15715,21.5,1,0,0,FALSE,FALSE,FALSE,9.66243458067835,TRUE
"1310",TRUE,"credit_card",0.1128,218.6,11.1844214,16.86,697,2208,21659,49.9,1,0,0,TRUE,FALSE,FALSE,9.98322252055498,TRUE
"1311",TRUE,"debt_consolidation",0.1033,180.76,10.6454249,0,772,7529.958333,0,0,6,0,0,FALSE,FALSE,FALSE,0,FALSE
"1312",TRUE,"debt_consolidation",0.0832,141.68,10.59663473,13.02,752,6300,12183,45.1,0,0,0,FALSE,FALSE,FALSE,9.407878894575,TRUE
"1313",TRUE,"all_other",0.0832,174.74,11.31447453,4.36,752,3420,26040,49.1,3,0,0,FALSE,FALSE,FALSE,10.1674274980429,TRUE
"1314",TRUE,"all_other",0.1128,139.71,10.91508846,4.65,682,3209.958333,2801,63.7,0,0,0,TRUE,FALSE,FALSE,7.93808872689695,TRUE
"1315",TRUE,"debt_consolidation",0.1128,167.65,11.05879518,14.68,687,4770,17550,38.6,2,0,0,TRUE,FALSE,FALSE,9.77286620732769,TRUE
"1316",TRUE,"debt_consolidation",0.1159,158.5,10.81977828,20.45,707,5820,11781,58.9,2,0,0,FALSE,FALSE,FALSE,9.37432822208163,TRUE
"1317",TRUE,"credit_card",0.0832,135.39,10.93310697,17.04,752,7499.958333,68895,41.9,2,0,0,FALSE,FALSE,FALSE,11.1403534001641,TRUE
"1318",TRUE,"all_other",0.0737,31.05,11.25631561,0.74,782,12407,2440,8.6,0,0,0,FALSE,FALSE,FALSE,7.80016307039296,TRUE
"1319",TRUE,"credit_card",0.1254,226.78,11.37779279,20.95,702,6630,31518,93.2,0,0,0,FALSE,FALSE,FALSE,10.3583458175802,TRUE
"1320",TRUE,"all_other",0.1221,566.36,11.28978191,7.93,742,6378.041667,15146,27.2,1,0,0,FALSE,FALSE,FALSE,9.62555777152703,TRUE
"1321",TRUE,"credit_card",0.08,184.89,12.34583459,3.92,782,4372,8247,11.1,2,0,0,FALSE,FALSE,FALSE,9.0177260256968,TRUE
"1322",TRUE,"all_other",0.1159,138.68,10.30895266,17.08,687,4500,10655,68.7,1,0,0,FALSE,FALSE,FALSE,9.27387839278017,TRUE
"1323",TRUE,"credit_card",0.138,236.86,10.81977828,20.3,672,3690,9344,79.2,1,0,0,FALSE,FALSE,FALSE,9.14259671988966,TRUE
"1324",TRUE,"all_other",0.1033,64.85,9.998797732,9,697,1860,8935,27.8,1,0,0,FALSE,FALSE,FALSE,9.09784334074904,TRUE
"1325",TRUE,"all_other",0.0863,110.7,9.952277717,1.71,742,2345,1087,10.9,1,0,0,FALSE,FALSE,FALSE,6.99209642741589,TRUE
"1326",TRUE,"debt_consolidation",0.1096,147.24,11.05089001,6.17,697,8820,17558,62.3,1,0,1,FALSE,FALSE,TRUE,9.77332191795933,TRUE
"1327",TRUE,"all_other",0.1001,157.33,10.81977828,9.62,717,3119.958333,11579,37,2,0,0,FALSE,FALSE,FALSE,9.35703475112699,TRUE
"1328",TRUE,"credit_card",0.1128,94.51,10.51325312,4.83,687,5220,5260,92.3,0,0,1,FALSE,FALSE,TRUE,8.56807640173081,TRUE
"1329",TRUE,"credit_card",0.1412,191.73,10.23995979,24.77,682,3239.958333,86,1.1,0,0,0,FALSE,FALSE,FALSE,4.46590811865458,TRUE
"1330",TRUE,"home_improvement",0.0863,237.21,12.32385568,7.44,742,4380,15611,21,2,0,0,FALSE,FALSE,FALSE,9.65579512830051,TRUE
"1331",TRUE,"educational",0.0832,110.2,10.858999,19.41,782,13260,2967,5,0,0,0,FALSE,FALSE,FALSE,7.99564360428727,TRUE
"1332",TRUE,"debt_consolidation",0.1128,156.14,11.3736634,1.32,722,1260,10318,30.9,1,0,0,FALSE,FALSE,FALSE,9.24174213511571,TRUE
"1333",TRUE,"home_improvement",0.0863,159.73,11.28983191,1.84,727,4530,2733,15.4,1,0,0,FALSE,FALSE,FALSE,7.9135210172839,TRUE
"1334",TRUE,"all_other",0.1128,172.58,10.7711761,5.24,712,5699.958333,13673,58.4,0,0,0,TRUE,FALSE,FALSE,9.52325149847374,TRUE
"1335",TRUE,"all_other",0.138,81.8,10.77895629,1.35,662,1890,3171,77.3,0,0,0,FALSE,FALSE,FALSE,8.06211758275474,TRUE
"1336",TRUE,"credit_card",0.1159,80.9,11.35040654,13.19,682,7499.958333,44198,51.9,0,0,0,FALSE,FALSE,FALSE,10.6964574433755,TRUE
"1337",TRUE,"credit_card",0.1349,254.48,11.89067673,9.58,662,7710,15030,52.2,1,0,0,TRUE,FALSE,FALSE,9.61787001413323,TRUE
"1338",TRUE,"debt_consolidation",0.1128,200.52,10.4341158,10.06,692,1769.958333,5129,35.4,1,0,0,FALSE,FALSE,FALSE,8.54286093816481,TRUE
"1339",TRUE,"credit_card",0.1286,184.95,10.42376834,17.31,672,1950,12596,46.3,0,0,0,FALSE,FALSE,FALSE,9.4412139693523,TRUE
"1340",TRUE,"credit_card",0.1159,247.65,11.66650455,11.89,687,2910,25588,58,1,0,0,FALSE,FALSE,FALSE,10.1499178506255,TRUE
"1341",TRUE,"all_other",0.0768,65.5,10.92952915,3.59,757,7529.958333,14538,32,1,0,0,FALSE,FALSE,FALSE,9.58458997293143,TRUE
"1342",TRUE,"all_other",0.1128,32.88,10.46310334,15.69,697,4320.958333,199,2.3,1,0,0,TRUE,FALSE,FALSE,5.29831736654804,TRUE
"1343",TRUE,"credit_card",0.1286,92.48,10.96819829,13.57,667,2519.958333,3109,42.6,2,0,0,FALSE,FALSE,FALSE,8.04237800517328,TRUE
"1344",TRUE,"all_other",0.1304,219.14,11.05089001,6.76,667,6167.958333,20227,41,3,1,0,TRUE,TRUE,FALSE,9.91482306219987,TRUE
"1345",TRUE,"debt_consolidation",0.08,156.69,10.96812932,10.78,757,3179.958333,4496,9.7,3,0,0,FALSE,FALSE,FALSE,8.41116578677071,TRUE
"1346",TRUE,"all_other",0.0768,124.76,10.6214249,10.74,792,4589.958333,2775,13.7,3,0,0,FALSE,FALSE,FALSE,7.9287663216267,TRUE
"1347",TRUE,"all_other",0.1001,242.04,11.27720313,15.21,727,4979.958333,2801,6.7,0,1,0,FALSE,TRUE,FALSE,7.93808872689695,TRUE
"1348",TRUE,"debt_consolidation",0.1033,129.69,10.34174248,10.03,702,3839.958333,6796,32.4,0,0,0,FALSE,FALSE,FALSE,8.82423661734664,TRUE
"1349",TRUE,"debt_consolidation",0.1096,245.4,10.51009597,7.16,697,3599.958333,27491,56.2,3,0,0,FALSE,FALSE,FALSE,10.2216503322415,TRUE
"1350",TRUE,"credit_card",0.1412,102.71,10.08580911,9.3,662,1470,5062,85.8,0,0,0,FALSE,FALSE,FALSE,8.52971447196991,TRUE
"1351",TRUE,"major_purchase",0.1272,59.57,10.71441777,10.64,667,3179.958333,1030,4.6,0,3,0,FALSE,TRUE,FALSE,6.93828448401696,TRUE
"1352",TRUE,"credit_card",0.1051,136.54,10.95080655,10.59,707,7350,5014,18.1,0,2,0,FALSE,TRUE,FALSE,8.52018870039604,TRUE
"1353",TRUE,"credit_card",0.1146,98.88,9.942708266,3.58,707,3879.041667,2731,97.5,0,0,0,FALSE,FALSE,FALSE,7.91278922069068,TRUE
"1354",TRUE,"debt_consolidation",0.1209,156.31,10.59663473,21.93,712,4650.958333,3266,49.5,0,0,0,FALSE,FALSE,FALSE,8.09162741160107,TRUE
"1355",TRUE,"educational",0.1083,146.97,10.54534144,13.54,712,3930.958333,1818,29.8,2,0,0,FALSE,FALSE,FALSE,7.50604217851812,TRUE
"1356",TRUE,"all_other",0.1178,99.33,10.27090459,0.66,717,1142,843,30.1,0,0,0,FALSE,FALSE,FALSE,6.73815249459596,TRUE
"1357",TRUE,"debt_consolidation",0.1051,243.81,10.6454249,16.23,727,3573.958333,26784,63.6,1,0,0,FALSE,FALSE,FALSE,10.1955973083151,TRUE
"1358",TRUE,"debt_consolidation",0.1083,163.3,10.76840078,21.53,742,3604.958333,17194,54.8,1,0,0,TRUE,FALSE,FALSE,9.75237392286637,TRUE
"1359",TRUE,"all_other",0.1241,172.07,11.56171563,20.29,747,5585,8855,31.2,7,0,0,FALSE,FALSE,FALSE,9.08885047438847,TRUE
"1360",TRUE,"debt_consolidation",0.1051,243.81,11.98292909,9.55,722,4685.958333,39979,49.5,0,0,0,FALSE,FALSE,FALSE,10.5961346080544,TRUE
"1361",TRUE,"all_other",0.1588,245.69,11.46163217,24.19,667,5375.958333,590,84.3,0,0,0,FALSE,FALSE,FALSE,6.3818160174061,TRUE
"1362",TRUE,"all_other",0.0907,238.75,11.00209984,4.86,752,7626.958333,8575,25,1,0,0,FALSE,FALSE,FALSE,9.05672288331058,TRUE
"1363",TRUE,"home_improvement",0.102,242.71,11.27663335,11.99,732,4686.958333,42703,40.4,3,0,0,TRUE,FALSE,FALSE,10.6620478716443,TRUE
"1364",TRUE,"all_other",0.0907,210.1,10.37361617,1.84,742,2680,4889,10.7,1,0,0,TRUE,FALSE,FALSE,8.49494758246892,TRUE
"1365",TRUE,"credit_card",0.1083,244.94,11.40756495,20.91,747,5641,120338,47.5,0,0,0,FALSE,FALSE,FALSE,11.6980680389509,TRUE
"1366",TRUE,"all_other",0.0907,191,11.08214255,5,752,4384,86,0.5,1,0,0,FALSE,FALSE,FALSE,4.46590811865458,TRUE
"1367",TRUE,"home_improvement",0.0832,47.23,10.858999,12.39,722,3800,26571,33.7,0,0,0,FALSE,FALSE,FALSE,10.1876133087851,TRUE
"1368",TRUE,"major_purchase",0.102,97.09,10.91508846,0.33,802,3216.958333,37,0.2,0,0,0,FALSE,FALSE,FALSE,3.63758615972639,TRUE
"1369",TRUE,"debt_consolidation",0.1272,251.7,11.31447453,11.12,677,6008,12336,46,0,1,0,FALSE,TRUE,FALSE,9.42035815607147,TRUE
"1370",TRUE,"credit_card",0.1114,156.65,10.83958091,6.4,697,4709.958333,10537,41,2,0,0,FALSE,FALSE,FALSE,9.26274305076923,TRUE
"1371",TRUE,"all_other",0.1336,338.68,10.71441777,1.73,687,3509.958333,3153,30.3,1,0,0,FALSE,FALSE,FALSE,8.05642676752298,TRUE
"1372",TRUE,"major_purchase",0.0907,229.2,10.96812932,9.35,742,9419.958333,3392,9.2,1,0,0,FALSE,FALSE,FALSE,8.12946976478423,TRUE
"1373",TRUE,"small_business",0.1146,411.97,11.32418334,14.16,707,6089.958333,41893,62.5,0,0,0,FALSE,FALSE,FALSE,10.6428978975657,TRUE
"1374",TRUE,"small_business",0.1557,244.62,10.93310697,1.18,672,1409.958333,255,15,2,0,0,FALSE,FALSE,FALSE,5.54517744447956,TRUE
"1375",TRUE,"debt_consolidation",0.1304,252.85,11.03488966,18.21,682,5777.958333,19099,89.2,1,0,0,FALSE,FALSE,FALSE,9.85744361403472,TRUE
"1376",TRUE,"small_business",0.0938,335.76,10.91508846,6.41,737,2459.958333,1932,11.4,2,0,0,TRUE,FALSE,FALSE,7.56682847920833,TRUE
"1377",TRUE,"debt_consolidation",0.1178,380.76,10.73116563,15.21,707,5039.958333,10197,75.5,0,0,0,FALSE,FALSE,FALSE,9.2299469016151,TRUE
"1378",TRUE,"debt_consolidation",0.1304,182.06,11.2515607,22.08,707,5220,9282,15,1,0,1,FALSE,FALSE,TRUE,9.13594004939993,TRUE
"1379",TRUE,"educational",0.08,297.7,10.91508846,3.53,787,14159.95833,7171,10.7,2,0,0,TRUE,FALSE,FALSE,8.87793983472502,TRUE
"1380",TRUE,"small_business",0.0938,383.73,11.81303006,9.91,767,13620,1579,7.2,0,0,0,FALSE,FALSE,FALSE,7.36518012602101,TRUE
"1381",TRUE,"all_other",0.1493,865.78,11.98292909,10.73,682,1799.958333,33256,73.9,0,0,0,FALSE,FALSE,FALSE,10.4120205502422,TRUE
"1382",TRUE,"debt_consolidation",0.1209,299.32,10.87804719,4.3,692,1679.958333,9735,72.1,1,0,0,FALSE,FALSE,FALSE,9.18358563466736,TRUE
"1383",TRUE,"credit_card",0.0938,359.74,10.71441777,12.96,757,3599.958333,12341,30.8,0,0,0,FALSE,FALSE,FALSE,9.42076335888101,TRUE
"1384",TRUE,"credit_card",0.1146,197.75,10.34817337,13.73,692,2069.958333,14154,85.8,0,0,0,TRUE,FALSE,FALSE,9.557823197546,TRUE
"1385",TRUE,"debt_consolidation",0.0768,124.77,10.23995979,5.57,777,6095.041667,4988,14.6,0,0,0,FALSE,FALSE,FALSE,8.51499076786104,TRUE
"1386",TRUE,"credit_card",0.1462,861.99,11.98292909,9.04,682,5369.958333,9925,45.1,1,2,0,TRUE,TRUE,FALSE,9.20291285614739,TRUE
"1387",TRUE,"credit_card",0.0938,172.68,11.49685706,19.36,732,6000,36976,53.1,2,0,0,FALSE,FALSE,FALSE,10.5180513767179,TRUE
"1388",TRUE,"home_improvement",0.1178,248.32,10.30895266,17.72,692,6270,6349,44.7,1,1,0,FALSE,TRUE,FALSE,8.75621009188674,TRUE
"1389",TRUE,"credit_card",0.1209,598.64,11.1124479,19.22,702,5220,22897,64.5,1,0,1,TRUE,FALSE,TRUE,10.0388048494838,TRUE
"1390",TRUE,"all_other",0.1272,536.11,11.73606902,10.62,692,5970,35114,52.6,0,0,0,FALSE,FALSE,FALSE,10.4663836685931,TRUE
"1391",TRUE,"debt_consolidation",0.1367,236.43,11.75038998,11.16,662,6839.958333,31081,28.3,1,1,0,FALSE,TRUE,FALSE,10.3443841524756,TRUE
"1392",TRUE,"credit_card",0.1178,178.8,10.6454249,10.57,682,3780,6770,21.2,3,0,0,FALSE,FALSE,FALSE,8.82040406548565,TRUE
"1393",TRUE,"all_other",0.0907,159.17,11.35040654,5.46,737,3090,6528,14.3,1,0,0,FALSE,FALSE,FALSE,8.78400907118663,TRUE
"1394",TRUE,"small_business",0.0963,32.1,10.30895266,2.64,717,1928.958333,11738,30.3,1,0,0,FALSE,FALSE,FALSE,9.37067191087852,TRUE
"1395",TRUE,"home_improvement",0.1114,820.13,11.51292546,5.95,732,6119.958333,31752,53.1,2,0,0,FALSE,FALSE,FALSE,10.3657424880461,TRUE
"1396",TRUE,"all_other",0.1304,384.34,11.47210347,8.98,697,1170,6201,66.7,1,0,0,FALSE,FALSE,FALSE,8.7326270996604,TRUE
"1397",TRUE,"credit_card",0.08,256.96,11.21182037,11.46,772,6419.958333,23891,19.3,0,0,0,FALSE,FALSE,FALSE,10.0812989538522,TRUE
"1398",TRUE,"credit_card",0.1178,264.88,10.858999,9.09,687,3629.958333,15217,58.1,0,0,0,FALSE,FALSE,FALSE,9.63023421673647,TRUE
"1399",TRUE,"small_business",0.1051,260.06,10.71441777,11.41,787,3929.958333,2193,6.9,0,0,0,FALSE,FALSE,FALSE,7.69348164083518,TRUE
"1400",TRUE,"credit_card",0.1178,165.55,10.75790288,22.49,692,8160,0,0,3,0,1,TRUE,FALSE,TRUE,0,FALSE
"1401",TRUE,"debt_consolidation",0.06,216.38,10.23995979,12.09,667,2550,14320,67.5,1,0,0,FALSE,FALSE,FALSE,9.5694822704787,TRUE
"1402",TRUE,"all_other",0.0768,31.19,11.1844214,16.9,767,6419.958333,28938,23.4,0,0,0,FALSE,FALSE,FALSE,10.2729454453383,TRUE
"1403",TRUE,"debt_consolidation",0.1241,517.87,10.54534144,9.06,692,5250,17297,77.6,1,0,1,FALSE,FALSE,TRUE,9.75834616686646,TRUE
"1404",TRUE,"credit_card",0.1083,215.55,11.1844214,17.87,712,3899.958333,5595,14.9,0,0,1,FALSE,FALSE,TRUE,8.62980733578537,TRUE
"1405",TRUE,"debt_consolidation",0.1241,334.11,11.03488966,22.43,682,8669.958333,12792,50.6,2,2,0,FALSE,TRUE,FALSE,9.45665342531703,TRUE
"1406",TRUE,"credit_card",0.1241,233.88,11.51292546,7.88,677,9270,6410,41.4,0,0,0,FALSE,FALSE,FALSE,8.76577054398726,TRUE
"1407",TRUE,"home_improvement",0.0768,109.17,10.858999,7.57,762,7831,1369,5.9,0,1,0,FALSE,TRUE,FALSE,7.22256601882217,TRUE
"1408",TRUE,"debt_consolidation",0.1367,816.43,11.46163217,17.68,697,3330,34565,89.3,1,0,0,FALSE,FALSE,FALSE,10.4506258189604,TRUE
"1409",TRUE,"all_other",0.102,161.81,11.15619338,8.21,732,3070,2535,50.7,3,0,0,FALSE,FALSE,FALSE,7.83834331555712,TRUE
"1410",TRUE,"debt_consolidation",0.1083,489.88,11.01006801,16.01,732,5850,35692,40.1,3,0,0,FALSE,FALSE,FALSE,10.4827098701105,TRUE
"1411",TRUE,"home_improvement",0.1178,215.22,11.42081018,2.14,732,4410,4541,96.6,2,0,0,TRUE,FALSE,FALSE,8.4211227226655,TRUE
"1412",TRUE,"all_other",0.1241,200.47,10.77895629,17.53,707,6509.958333,1966,93.6,1,0,0,TRUE,FALSE,FALSE,7.58426481838906,TRUE
"1413",TRUE,"debt_consolidation",0.1304,202.28,10.38887228,24.89,672,1830,3139,50.6,1,1,0,FALSE,TRUE,FALSE,8.0519780789023,TRUE
"1414",TRUE,"all_other",0.08,313.37,10.59663473,6.48,777,4923,19998,18.3,1,0,0,FALSE,FALSE,FALSE,9.90343755128609,TRUE
"1415",TRUE,"all_other",0.1083,81.65,11.00209984,12.36,692,5190,257,5.8,1,3,0,FALSE,TRUE,FALSE,5.55295958492162,TRUE
"1416",TRUE,"all_other",0.1336,203.21,10.99373159,16.24,662,3539.958333,1995,30.7,1,0,0,FALSE,FALSE,FALSE,7.59890045687141,TRUE
"1417",TRUE,"debt_consolidation",0.1367,489.86,11.69524702,13.01,672,4200,14827,43.5,3,0,0,TRUE,FALSE,FALSE,9.60427256427062,TRUE
"1418",TRUE,"all_other",0.102,177.99,10.73630972,6.03,787,4589.958333,1442,13.5,0,0,0,FALSE,FALSE,FALSE,7.27447955877387,TRUE
"1419",TRUE,"debt_consolidation",0.1178,595.97,11.44035477,17.43,707,3899.958333,29046,41.8,0,0,0,FALSE,FALSE,FALSE,10.2766704867236,TRUE
"1420",TRUE,"debt_consolidation",0.102,275.07,10.66886237,9.15,727,2909.958333,6725,43.7,1,0,0,FALSE,FALSE,FALSE,8.81373589230022,TRUE
