credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,has.delinq.2yrs,has.pub.rec,log.revol.bal,has.revol.bal
TRUE,debt_consolidation,0.1051,747.67,11.22524339,24.93,772,3840,3553,5.6,1,0,0,FALSE,FALSE,FALSE,8.175829008714597,TRUE
TRUE,credit_card,0.1178,529.75,10.6214249,15.31,712,3000.041667,19604,43.3,3,0,0,FALSE,FALSE,FALSE,9.883539914726432,TRUE
TRUE,debt_consolidation,0.1241,400.93,11.40756495,7.4,697,1470,10868,37.6,2,0,0,FALSE,FALSE,FALSE,9.293669979563187,TRUE
TRUE,debt_consolidation,0.1493,519.47,11.60823564,24.8,662,5580,36002,71.3,1,NA,0,FALSE,TRUE,FALSE,10.49135754729955,TRUE
TRUE,credit_card,0.1051,126.78,11.22524339,20.23,707,4619.958333,4508,30.7,0,0,0,FALSE,FALSE,FALSE,8.413830678421084,TRUE
TRUE,all_other,0.08,125.35,10.97678203,5.07,817,4081,345,0.6,0,0,0,FALSE,FALSE,FALSE,5.846438775057725,TRUE
TRUE,debt_consolidation,0.1083,246.57,10.37361617,21.48,717,5990.041667,7779,83.6,1,0,0,FALSE,FALSE,FALSE,8.959311617172437,TRUE
TRUE,credit_card,0.1083,261.27,10.62132735,13.29,712,5190,30362,46.4,1,0,0,FALSE,FALSE,FALSE,10.32098004085701,TRUE
TRUE,small_business,0.1493,346.32,11.31447453,8.68,682,5339.958333,9,0,0,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,major_purchase,0.1148,725.31,11.28978191,3.33,762,3925.958333,6628,7.3,1,0,0,FALSE,FALSE,FALSE,8.79920924224139,TRUE
TRUE,credit_card,0.102,485.42,10.3155972,12.87,752,5789.958333,14857,31.3,2,NA,0,FALSE,TRUE,FALSE,9.606293719711752,TRUE
TRUE,all_other,0.0938,207.85,10.126631100000001,15.98,767,3757.041667,583,21.6,3,0,0,FALSE,FALSE,FALSE,6.369900982828227,TRUE
TRUE,small_business,0.1178,331.1,10.80576049,17.67,722,3599.958333,27496,33.4,1,0,0,FALSE,FALSE,FALSE,10.221832186794726,TRUE
TRUE,debt_consolidation,0.1272,302.04,10.57131693,9.29,712,6179.958333,3910,46.3,0,0,0,FALSE,FALSE,FALSE,8.271548374755515,TRUE
TRUE,major_purchase,0.1051,260.06,10.43399815,11.19,757,2520,10,0.1,3,0,0,TRUE,FALSE,FALSE,NA,TRUE
TRUE,small_business,0.1051,165.79,11.02190247,5.67,752,1799.958333,40,1.7,0,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,small_business,0.1272,268.48,10.97848998,0.51,702,4019.958333,276,0.8,2,0,0,FALSE,FALSE,FALSE,5.6240175061873385,TRUE
TRUE,credit_card,0.0907,95.5,11.06929109,3.03,727,6509.958333,4483,72.3,0,0,0,TRUE,FALSE,FALSE,8.40827078419205,TRUE
TRUE,all_other,0.102,103.56,10.37349118,4.95,717,9570,995,2.2,1,NA,0,FALSE,TRUE,FALSE,6.903747257584598,TRUE
TRUE,debt_consolidation,0.1399,410.08,10.79314679,10.11,662,4830,15043,76,1,0,0,FALSE,FALSE,FALSE,9.618734519590227,TRUE
TRUE,home_improvement,0.1146,79.1,10.77895629,12.43,682,1950.041667,5027,62.8,1,0,0,FALSE,FALSE,FALSE,8.522777569710138,TRUE
TRUE,debt_consolidation,0.1178,331.1,11.09133097,8.8,717,2310,27406,40.5,2,0,0,FALSE,FALSE,FALSE,10.218553734200675,TRUE
TRUE,credit_card,0.1241,559.63,10.71441777,24.75,722,6179.958333,28116,95.3,1,0,0,FALSE,FALSE,FALSE,10.244129654600282,TRUE
TRUE,all_other,0.1146,49.44,10.26102213,7.22,702,1650,0,0,2,NA,0,FALSE,TRUE,FALSE,NA,FALSE
TRUE,small_business,0.1525,NA,11.813030060000001,15.56,722,NA,NA,58.1,0,0,0,FALSE,FALSE,FALSE,11.465383022072766,TRUE
TRUE,debt_consolidation,0.1114,262.45,11.00209984,8.64,702,4350,3754,50.7,1,NA,0,FALSE,TRUE,FALSE,8.230843564198235,TRUE
TRUE,credit_card,0.1367,217.72,11.6127708,24.03,667,4739.958333,36475,92.3,3,0,0,FALSE,FALSE,FALSE,10.504409789053556,TRUE
TRUE,all_other,0.08,344.71,10.69194491,1.94,NA,NA,3879,7.9,2,0,0,FALSE,FALSE,FALSE,8.263590432617319,TRUE
TRUE,debt_consolidation,0.1083,440.89,11.26446411,11.52,717,4319.958333,12266,41.2,1,0,0,TRUE,FALSE,FALSE,9.414668009032752,TRUE
TRUE,debt_consolidation,0.1083,620.51,10.91501573,14.34,772,4229.958333,5503,55,4,0,0,FALSE,FALSE,FALSE,8.61323037961318,TRUE
TRUE,small_business,0.1367,326.57,11.2362229,13.97,682,3636.958333,9375,93.7,0,0,0,FALSE,FALSE,FALSE,9.145908511816794,TRUE
TRUE,debt_consolidation,0.1272,503.39,10.81977828,24.94,687,3690,8214,54.4,0,0,0,FALSE,FALSE,FALSE,9.01371703047137,TRUE
TRUE,debt_consolidation,0.1399,307.56,10.55059079,10.71,662,4590,3015,82.2,0,0,0,FALSE,FALSE,FALSE,8.011686729127847,TRUE
TRUE,home_improvement,0.143,411.89,11.1844214,20.87,662,3269.958333,12089,64.6,0,0,0,FALSE,FALSE,FALSE,9.400133943608838,TRUE
TRUE,debt_consolidation,0.1442,515.74,11.22524339,3.22,682,3180.041667,15137,43.6,0,NA,0,FALSE,TRUE,FALSE,9.624963417869113,TRUE
TRUE,all_other,0.0907,222.83,10.73639668,21.65,747,2970,5368,16.6,0,0,0,FALSE,FALSE,FALSE,8.58839695042257,TRUE
TRUE,debt_consolidation,0.143,274.59,10.52406404,23.27,667,3000,11531,76.9,1,0,0,FALSE,FALSE,FALSE,9.352881058758292,TRUE
TRUE,small_business,0.1426,411.67,11.50287513,3.83,762,6059.958333,10106,67.4,3,0,0,FALSE,FALSE,FALSE,9.220983532074662,TRUE
TRUE,small_business,0.1146,823.93,11.36210258,13.86,757,4530,NA,20.2,0,0,0,TRUE,FALSE,FALSE,10.737613326355646,TRUE
TRUE,debt_consolidation,0.1304,269.71,10.74720759,5.7,677,8249.958333,8033,73,0,0,0,FALSE,FALSE,FALSE,8.991437814919227,TRUE
TRUE,educational,0.1241,185.43,9.998797732,11.73,677,3539.958333,1212,22.9,3,0,0,TRUE,FALSE,FALSE,7.10085190894405,TRUE
TRUE,debt_consolidation,0.08,313.37,11.09741002,20.25,772,8220,9632,6.8,3,0,0,FALSE,FALSE,FALSE,9.172949982757624,TRUE
TRUE,all_other,0.1083,308.63,11.15625052,14.33,727,5069.958333,13823,79.9,0,0,0,FALSE,FALSE,FALSE,9.534161491043838,TRUE
TRUE,educational,0.143,34.33,9.61580548,15.04,662,3330,6553,96,3,0,0,FALSE,FALSE,FALSE,8.787830829258759,TRUE
TRUE,all_other,0.1304,185.43,9.998797732,5.02,697,2159.958333,2614,52.3,0,0,0,FALSE,FALSE,FALSE,7.869019376499023,TRUE
TRUE,debt_consolidation,0.1525,556.61,10.97164063,11.48,662,4920,16052,88.2,3,0,0,TRUE,FALSE,FALSE,9.683651026979414,TRUE
TRUE,debt_consolidation,0.1083,293.93,10.55841352,17.86,737,2670.041667,0,0,1,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1209,232.81,10.77895629,9.8,712,4290,5585,6.4,1,0,NA,FALSE,FALSE,TRUE,8.628018746505122,TRUE
TRUE,all_other,0.1272,335.6,10.59923136,22.53,682,4020,408,2.1,3,NA,0,FALSE,TRUE,FALSE,6.013715156042802,TRUE
TRUE,all_other,0.1114,98.42,10.6214249,4.54,702,3840.041667,4693,75.2,0,0,0,FALSE,FALSE,FALSE,8.454040376410969,TRUE
TRUE,debt_consolidation,0.1367,340.18,11.00209984,12.54,697,3570,27860,89.4,3,0,0,FALSE,FALSE,FALSE,10.234983140444118,TRUE
TRUE,all_other,0.1146,184.56,11.42954386,8.28,692,6030.041667,5559,58.5,2,0,NA,FALSE,FALSE,TRUE,8.623353387244627,TRUE
TRUE,debt_consolidation,0.1051,195.05,10.30895266,14.36,727,1920.041667,5028,40.2,0,0,0,FALSE,FALSE,FALSE,8.522976436171964,TRUE
TRUE,credit_card,0.1178,49.67,11.98292909,7.68,682,3630,5350,87.7,3,0,0,FALSE,FALSE,FALSE,8.585038738311304,TRUE
TRUE,credit_card,0.1146,273.55,11.31447453,15.5,727,3364.041667,22164,96.8,1,0,0,FALSE,FALSE,FALSE,10.006269747179154,TRUE
TRUE,all_other,0.1051,174.73,11.43932198,19.8,762,7590,14494,29.6,NA,0,0,FALSE,FALSE,FALSE,9.581559041355757,TRUE
TRUE,debt_consolidation,0.1083,78.38,10.46310334,17.62,712,2640.041667,15755,88.5,0,0,0,FALSE,FALSE,FALSE,9.664976524090797,TRUE
TRUE,educational,0.1241,267.29,9.903487553,0.6,762,1440,2000,11.4,0,0,0,FALSE,FALSE,FALSE,7.601402334583733,TRUE
TRUE,credit_card,0.1272,293.65,11.36917056,20.12,682,2790,25965,52.5,1,0,0,FALSE,FALSE,FALSE,10.164543268920198,TRUE
TRUE,debt_consolidation,0.1399,NA,11.69524702,19.76,692,3780.041667,NA,60,0,NA,0,FALSE,TRUE,FALSE,10.623227977365595,TRUE
TRUE,all_other,0.08,156.69,11.40756495,4.28,762,5010,14442,28.3,0,0,0,FALSE,FALSE,FALSE,9.577965147101168,TRUE
TRUE,educational,0.1114,275.57,11.3736634,11.88,702,4110.041667,24216,73.8,3,0,0,TRUE,FALSE,FALSE,10.094810144860501,TRUE
TRUE,all_other,0.1146,329.57,11.51292546,4.43,707,2850,13175,46.9,2,0,0,FALSE,FALSE,FALSE,9.486152271857476,TRUE
TRUE,debt_consolidation,0.1399,340.88,11.11274636,4.15,662,3960,11574,75.6,1,0,0,FALSE,FALSE,FALSE,9.356602878954435,TRUE
TRUE,all_other,0.1241,267.29,10.46310334,6.38,712,1410,7740,37.6,1,0,0,FALSE,FALSE,FALSE,8.954286157204713,TRUE
TRUE,all_other,0.08,150.42,11.22524339,17.81,767,8010,NA,11.6,0,0,0,FALSE,FALSE,FALSE,11.175871058921274,TRUE
TRUE,credit_card,0.1241,60.14,11.48246626,19.24,677,5460,34093,93.7,0,0,0,FALSE,FALSE,FALSE,10.43687669471087,TRUE
TRUE,debt_consolidation,0.1114,255.88,10.6214249,20.46,717,2831,11437,41.6,0,0,0,FALSE,FALSE,FALSE,9.344696424475261,TRUE
TRUE,home_improvement,0.1399,512.6,11.06663836,5.38,702,3600,12945,76.6,2,0,NA,TRUE,FALSE,TRUE,9.468542139105455,TRUE
TRUE,debt_consolidation,0.1146,467.99,11.05089001,15.83,727,3660,11306,44.7,1,NA,0,FALSE,TRUE,FALSE,9.333177281935246,TRUE
TRUE,all_other,0.1367,136.08,9.61580548,14,662,3000.041667,5617,87.8,0,0,0,TRUE,FALSE,FALSE,8.633731007664188,TRUE
TRUE,small_business,0.0768,187.14,10.59663473,24.15,782,3030.041667,1478,10.4,0,0,0,FALSE,FALSE,FALSE,7.2991214627108,TRUE
TRUE,credit_card,0.1083,685.83,10.96819829,14.38,737,4050.041667,8886,17.8,0,NA,0,FALSE,TRUE,FALSE,9.092344813738475,TRUE
TRUE,debt_consolidation,0.1557,244.62,10.78931908,2.72,672,3010.041667,3273,69.6,1,0,0,TRUE,FALSE,FALSE,8.09376775793108,TRUE
TRUE,debt_consolidation,0.0907,318.33,10.81977828,9.62,752,6150,18917,33.2,0,0,0,FALSE,FALSE,FALSE,9.847869128773116,TRUE
TRUE,all_other,0.1114,196.84,11.08214255,22.41,697,7350.041667,2611,7.8,0,NA,0,FALSE,TRUE,FALSE,7.867871490396322,TRUE
TRUE,all_other,0.1083,52.26,10.27931786,5.36,702,3780.041667,7020,42,0,NA,0,FALSE,TRUE,FALSE,8.85666093701725,TRUE
TRUE,small_business,0.1114,524.89,11.91839057,2.5,722,7710.041667,23165,31.7,0,NA,0,FALSE,TRUE,FALSE,10.05044096549229,TRUE
TRUE,all_other,0.1178,231.77,10.39696354,16.85,717,4530.041667,0,0,2,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,all_other,0.1347,508.84,11.47210347,13.44,707,2256,8272,33.2,3,0,0,FALSE,FALSE,FALSE,9.020752479190183,TRUE
TRUE,all_other,0.1083,244.94,10.82988702,14.59,707,4050.041667,3800,21.7,1,0,0,FALSE,FALSE,FALSE,8.24301946898925,TRUE
TRUE,credit_card,0.1083,78.38,10.59663473,15.75,697,5160.041667,13620,29.9,2,0,0,TRUE,FALSE,FALSE,9.519367998447342,TRUE
TRUE,credit_card,0.1241,167.06,11.38509209,23.88,677,3750.041667,40726,83,1,0,NA,TRUE,FALSE,TRUE,10.614646542147758,TRUE
TRUE,all_other,0.1367,170.09,10.71441777,16.29,662,2160,4373,81,0,0,NA,FALSE,FALSE,TRUE,8.383433201236713,TRUE
TRUE,credit_card,0.1114,475.68,10.49127422,21.8,712,NA,23772,84,0,0,0,TRUE,FALSE,FALSE,10.076305761898272,TRUE
TRUE,debt_consolidation,0.1272,134.24,10.56746336,3.98,667,1830,5490,12.2,0,0,0,FALSE,FALSE,FALSE,8.610865667278873,TRUE
TRUE,home_improvement,0.1493,242.42,10.16585182,11.77,662,1170.041667,12597,63,1,0,0,FALSE,FALSE,FALSE,9.441293350181875,TRUE
TRUE,credit_card,0.0768,93.57,10.74181674,3.97,762,NA,4361,7.3,1,0,0,FALSE,FALSE,FALSE,8.380685946761574,TRUE
TRUE,debt_consolidation,0.1336,711.22,11.35040654,10.74,687,6630.041667,29381,88.2,2,0,NA,TRUE,FALSE,TRUE,10.288137520930372,TRUE
TRUE,debt_consolidation,0.1178,662.19,10.858999,15.42,727,3755.041667,25971,66.6,0,0,0,TRUE,FALSE,FALSE,10.164774313628378,TRUE
TRUE,all_other,0.1178,240.05,11.56171563,5.04,707,3630,2134,12.5,1,0,0,FALSE,FALSE,FALSE,7.666221925662725,TRUE
TRUE,small_business,0.0938,425.3,11.40756495,8.93,772,5648.041667,NA,27.6,1,0,0,TRUE,FALSE,FALSE,11.746439061025606,TRUE
TRUE,debt_consolidation,0.1399,222.13,10.83981618,13.81,672,3060.041667,29212,63.1,0,0,0,FALSE,FALSE,FALSE,10.28236909466127,TRUE
TRUE,debt_consolidation,0.1392,682.74,11.38962725,24.94,692,4975.958333,27160,65.7,1,0,0,FALSE,FALSE,FALSE,10.209537399846088,TRUE
TRUE,all_other,0.1904,458.46,11.71993963,5.84,662,6210,13363,99,1,NA,0,TRUE,TRUE,FALSE,9.500319803476646,TRUE
TRUE,debt_consolidation,0.1209,249.43,10.81977828,19.73,692,3360.041667,12985,22.9,3,0,0,FALSE,FALSE,FALSE,9.471627133068433,TRUE
TRUE,small_business,0.1336,338.68,11.00209984,7.24,697,5250.041667,3617,14.4,0,NA,0,FALSE,TRUE,FALSE,8.193676665955241,TRUE
TRUE,home_improvement,0.08,142.59,10.97848998,5.58,757,7590,19572,49.3,1,0,0,FALSE,FALSE,FALSE,9.881906344502523,TRUE
TRUE,all_other,0.0768,93.57,10.35316092,19.33,777,2610.041667,2707,13.4,1,0,0,FALSE,FALSE,FALSE,7.903965634032166,TRUE
TRUE,all_other,0.0907,318.33,11.46163217,9.79,807,7470.041667,0,0,2,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,major_purchase,0.1178,198.66,10.6454249,10.6,692,3090.041667,1878,81.7,1,0,0,FALSE,FALSE,FALSE,7.538494999413465,TRUE
TRUE,debt_consolidation,0.1051,260.06,11.00209984,23.46,717,3403.041667,NA,61.2,1,0,0,FALSE,FALSE,FALSE,10.698356135205106,TRUE
TRUE,debt_consolidation,0.1399,410.08,10.81977828,12.14,677,2220.041667,12651,86.1,3,0,0,FALSE,FALSE,FALSE,9.445570584425539,TRUE
TRUE,all_other,0.1557,314.51,10.59653473,0,687,2940.041667,0,42.4,1,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1114,278.85,10.6454249,19.54,702,3990,2689,14.5,1,0,0,FALSE,FALSE,FALSE,7.897296472595885,TRUE
TRUE,all_other,0.1336,101.61,10.34595939,17.46,662,1860.041667,4922,65.6,0,0,0,FALSE,FALSE,FALSE,8.5016733797582,TRUE
TRUE,debt_consolidation,0.0907,152.8,10.77895629,14.6,742,7350.041667,8900,49.2,0,0,0,FALSE,FALSE,FALSE,9.093918908958932,TRUE
TRUE,credit_card,0.1146,430.92,11.42954386,12.63,727,5520.041667,27920,33,0,0,0,FALSE,FALSE,FALSE,10.23713437285382,TRUE
TRUE,debt_consolidation,0.1209,399.09,10.126631100000001,11.04,692,8435.041667,9931,29.6,0,NA,0,TRUE,TRUE,FALSE,9.203517146628057,TRUE
TRUE,small_business,0.1114,303.45,11.00209984,6.48,782,2580.041667,52,1.5,0,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,credit_card,0.1367,748.39,11.22524339,22.08,692,2940.041667,23176,84.3,0,0,0,FALSE,FALSE,FALSE,10.05091568660256,TRUE
TRUE,credit_card,0.1241,614.76,11.59910316,14.38,702,5640.041667,NA,89.6,1,0,0,FALSE,FALSE,FALSE,10.950280092474442,TRUE
TRUE,debt_consolidation,0.1051,496.55,11.00209984,9.94,757,5010,23218,29.8,0,0,0,FALSE,FALSE,FALSE,10.052726188002366,TRUE
TRUE,educational,0.1051,48.77,10.93310697,12.94,702,9120,388,6.2,0,0,0,FALSE,FALSE,FALSE,5.963579343618446,TRUE
TRUE,debt_consolidation,0.1146,59.33,11.00209984,18.42,682,4470.041667,4170,59.2,0,NA,0,FALSE,TRUE,FALSE,8.335911094196945,TRUE
TRUE,debt_consolidation,0.1872,NA,11.00209984,19.8,667,3271,23555,60.3,1,0,NA,TRUE,FALSE,TRUE,10.067135844064461,TRUE
TRUE,debt_consolidation,0.102,161.81,11.05089001,11.09,717,3600,836,9.2,3,0,0,FALSE,FALSE,FALSE,6.729824070489475,TRUE
TRUE,small_business,0.1146,164.79,10.82480563,13.09,717,1260.041667,2042,13.9,1,0,0,FALSE,FALSE,FALSE,7.622174594817622,TRUE
TRUE,educational,0.102,77.67,9.546812609,0.86,757,1772,185,1.7,1,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,small_business,0.1209,332.58,11.51292546,15.01,687,5130.041667,25853,41.7,0,0,0,FALSE,FALSE,FALSE,10.160220606843893,TRUE
TRUE,all_other,0.1146,197.75,10.27505111,4.34,687,2280.041667,3430,25.2,1,0,0,FALSE,FALSE,FALSE,8.14060704285845,TRUE
TRUE,debt_consolidation,0.1146,494.36,11.22524339,11.58,707,4350,20133,76.8,0,0,0,FALSE,FALSE,FALSE,9.910165207289369,TRUE
TRUE,home_improvement,0.1367,217.72,10.87804719,16.35,662,9030,6713,59.9,0,NA,0,FALSE,TRUE,FALSE,8.81195017753998,TRUE
TRUE,debt_consolidation,0.162,211.54,11.08367983,14.91,662,4621,3234,98,3,0,0,FALSE,FALSE,FALSE,8.081784206935001,TRUE
TRUE,debt_consolidation,0.1272,201.36,10.70205455,3.08,677,5400,4901,58.7,1,NA,0,FALSE,TRUE,FALSE,8.497398564088058,TRUE
TRUE,educational,0.1493,346.32,10.91523391,12.85,667,4052.041667,18810,59.5,0,0,0,FALSE,FALSE,FALSE,9.842197084093021,TRUE
TRUE,debt_consolidation,0.1051,173.11,11.35035948,21.12,722,7350.041667,30067,61.8,1,0,0,FALSE,FALSE,FALSE,10.31121676229736,TRUE
TRUE,credit_card,0.0907,458.39,11.35040654,1.5,792,4470.041667,4658,10.7,0,0,0,FALSE,FALSE,FALSE,8.446556111816797,TRUE
TRUE,all_other,0.0938,351.75,11.31447453,0,747,7920,3425,6,0,NA,0,FALSE,TRUE,FALSE,8.139148678884066,TRUE
TRUE,home_improvement,0.1588,491.37,11.69524702,20.67,662,6000.041667,NA,97.8,1,0,0,FALSE,FALSE,FALSE,11.155364414269119,TRUE
TRUE,small_business,0.1114,177.97,11.28978191,24.77,712,3750.041667,12216,56.6,1,0,0,FALSE,FALSE,FALSE,9.41058370340406,TRUE
TRUE,debt_consolidation,0.1304,674.27,10.87812266,8.87,692,4380,5432,50.8,0,0,0,FALSE,FALSE,FALSE,8.600246746551523,TRUE
TRUE,debt_consolidation,0.1367,340.18,NA,10.51,712,3990,NA,99.2,2,0,0,FALSE,FALSE,FALSE,11.398154139558216,TRUE
TRUE,all_other,0.1209,199.55,11.3224427,18.06,682,3030.041667,23958,87.1,0,0,0,FALSE,FALSE,FALSE,10.08409931513136,TRUE
TRUE,home_improvement,0.0737,93.14,10.9241383,8.95,772,7410.041667,4975,21,0,0,0,FALSE,FALSE,FALSE,8.512381634419015,TRUE
TRUE,small_business,0.1336,NA,11.75978554,16.62,712,7890.041667,NA,47.4,1,0,0,TRUE,FALSE,FALSE,10.750728268433473,TRUE
TRUE,debt_consolidation,0.1493,83.12,10.63969422,21.55,672,5460,4332,98.5,0,0,NA,TRUE,FALSE,TRUE,8.374015421739909,TRUE
TRUE,small_business,0.1146,381.48,11.15625052,0.26,807,6570,495,4.9,1,0,0,FALSE,FALSE,FALSE,6.206575926724928,TRUE
TRUE,debt_consolidation,0.1083,212.28,10.61820051,24.43,717,3900,28473,26.6,1,0,0,FALSE,FALSE,FALSE,10.25674666917369,TRUE
TRUE,debt_consolidation,0.1399,273.39,11.22524339,11.98,677,5160.041667,6372,95.7,1,0,0,FALSE,FALSE,FALSE,8.759825595314295,TRUE
TRUE,small_business,0.1146,121.95,11.23848862,22.97,697,4290,NA,89.5,0,0,0,TRUE,FALSE,FALSE,10.758753582572508,TRUE
TRUE,debt_consolidation,0.1557,419.35,10.73639668,12.5,667,1860.041667,12376,97.4,1,0,0,FALSE,FALSE,FALSE,9.423595190540022,TRUE
TRUE,home_improvement,0.1051,382.78,11.69524702,3.91,742,4110.041667,20892,33.2,1,0,0,FALSE,FALSE,FALSE,9.947169453622251,TRUE
TRUE,debt_consolidation,0.1379,170.38,11.69524702,3.02,667,3289,4339,13.7,1,NA,0,FALSE,TRUE,FALSE,8.375629627094451,TRUE
TRUE,small_business,0.1083,374.76,11.65268741,8.42,742,7320,NA,54.2,3,0,0,FALSE,FALSE,FALSE,11.45846927917417,TRUE
TRUE,credit_card,0.1083,146.97,11.00209984,8.66,712,4710,13103,53.5,0,0,NA,FALSE,FALSE,TRUE,9.480672806092851,TRUE
TRUE,credit_card,0.102,330.09,10.69194491,14.37,732,2610.041667,14869,46.9,0,0,0,FALSE,FALSE,FALSE,9.6071010394542,TRUE
TRUE,credit_card,0.1083,391.9,11.60827201,17.82,722,NA,28631,54.9,0,0,0,FALSE,FALSE,FALSE,10.262280252445862,TRUE
TRUE,debt_consolidation,0.1209,432.35,10.81977828,11.16,717,3450.041667,12941,96.6,0,0,0,FALSE,FALSE,FALSE,9.468233115617211,TRUE
TRUE,small_business,0.0768,93.57,11.22524339,11.9,752,3210,5263,48.7,0,0,0,FALSE,FALSE,FALSE,8.568646473005153,TRUE
TRUE,debt_consolidation,0.1588,526.47,11.00209984,17.14,672,NA,13853,73.3,1,0,0,FALSE,FALSE,FALSE,9.536329278582551,TRUE
TRUE,small_business,0.102,194.17,11.04574983,3.56,722,8100.041667,3567,66.1,2,0,0,FALSE,FALSE,FALSE,8.1797604936999,TRUE
TRUE,debt_consolidation,0.0938,175.88,10.93310697,5.36,737,3570,2707,56.4,0,0,0,FALSE,FALSE,FALSE,7.903965634032166,TRUE
TRUE,debt_consolidation,0.1241,334.11,11.15625052,10.35,682,3180,7198,29.1,2,NA,0,FALSE,TRUE,FALSE,8.881697406469304,TRUE
TRUE,debt_consolidation,0.102,323.62,10.45045222,16.22,747,7890.041667,21626,64,0,0,0,FALSE,FALSE,FALSE,9.981697813072689,TRUE
TRUE,educational,0.1114,82.02,11.14919713,20.15,692,5250.041667,NA,77.9,2,0,0,TRUE,FALSE,FALSE,10.849142893040186,TRUE
TRUE,credit_card,0.1241,668.21,11.60823564,10.92,702,5370,25717,33.9,3,0,0,FALSE,FALSE,FALSE,10.154946414830384,TRUE
TRUE,debt_consolidation,0.1715,535.92,11.21182037,19.83,667,3690.041667,NA,79.2,3,0,0,FALSE,FALSE,FALSE,10.8712315659992,TRUE
TRUE,debt_consolidation,0.0938,191.87,11.71177632,14.72,727,3900,NA,31.6,2,0,0,FALSE,FALSE,FALSE,11.205516762334414,TRUE
TRUE,debt_consolidation,0.1083,39.19,10.59663473,6.59,697,2310.041667,1262,42.1,0,0,0,FALSE,FALSE,FALSE,7.141245122350491,TRUE
TRUE,all_other,0.1178,49.67,10.59663473,5.43,687,2970.041667,1434,13.7,0,NA,0,FALSE,TRUE,FALSE,7.268920128193722,TRUE
TRUE,debt_consolidation,0.1178,165.55,11.22524339,1.84,702,5430,5104,44.4,1,0,0,FALSE,FALSE,FALSE,8.537975730598767,TRUE
TRUE,home_improvement,0.1114,656.11,11.69524702,2.82,727,6690.041667,13417,31.3,1,NA,0,FALSE,TRUE,FALSE,9.504352368122833,TRUE
TRUE,home_improvement,0.1051,390.09,11.91839057,2.92,NA,8763,NA,4.6,0,0,0,FALSE,FALSE,FALSE,11.341389533638104,TRUE
TRUE,small_business,0.1221,832.88,11.8493977,11.97,742,6388.041667,2796,6.1,4,0,0,FALSE,FALSE,FALSE,7.936302693201959,TRUE
TRUE,credit_card,0.1367,204.11,10.70957048,22.78,692,8490.041667,19270,97.3,1,0,NA,FALSE,FALSE,TRUE,9.86635665419792,TRUE
TRUE,home_improvement,0.1525,347.88,11.00209984,1.28,702,1290.041667,4980,55.3,1,0,0,FALSE,FALSE,FALSE,8.513385953073284,TRUE
TRUE,debt_consolidation,0.1557,270.83,10.30895266,23.12,662,1200.041667,7333,71.9,3,0,0,FALSE,FALSE,FALSE,8.900276348631271,TRUE
TRUE,debt_consolidation,0.1272,167.8,10.21097225,7.19,682,1860.041667,5091,57.2,0,0,0,FALSE,FALSE,FALSE,8.535425959677298,TRUE
TRUE,all_other,0.1241,668.21,10.54534144,1.96,787,8641,507,0.3,NA,0,0,FALSE,FALSE,FALSE,6.230481447578482,TRUE
TRUE,debt_consolidation,0.08,156.69,9.878169745,9.23,772,5190.041667,5783,25.4,2,0,0,FALSE,FALSE,FALSE,8.6628507638386,TRUE
TRUE,debt_consolidation,0.1114,328.06,11.69524702,7.92,717,6060.041667,NA,87.2,1,0,0,FALSE,FALSE,FALSE,11.617789857579364,TRUE
TRUE,credit_card,0.1178,99.33,11.12726298,5.29,687,3750.041667,10870,80.5,0,NA,0,FALSE,TRUE,FALSE,9.293853972204001,TRUE
TRUE,credit_card,0.1209,323.43,11.00209984,16.52,687,2940.041667,4121,71,0,NA,0,FALSE,TRUE,FALSE,8.324093761450404,TRUE
TRUE,debt_consolidation,0.1209,399.09,11.12726298,4.29,697,1710,9273,19.7,1,0,0,FALSE,FALSE,FALSE,9.134970064951407,TRUE
TRUE,credit_card,0.0768,155.95,10.81977828,8.47,782,4950.041667,14020,38.5,0,0,0,FALSE,FALSE,FALSE,9.54831148472113,TRUE
TRUE,all_other,0.0938,230.24,10.71441777,0,782,4500.041667,0,0,3,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,small_business,0.1304,674.27,11.47210347,13.95,722,1139.041667,1175,22.2,1,0,0,FALSE,FALSE,FALSE,7.069874128458572,TRUE
TRUE,major_purchase,0.1083,483.35,10.81977828,5.52,722,2581.041667,3943,12.2,2,0,0,FALSE,FALSE,FALSE,8.279950715722526,TRUE
TRUE,all_other,0.1209,399.09,11.08220409,21.03,702,3750.041667,18273,85.4,1,0,0,FALSE,FALSE,FALSE,9.813234563558566,TRUE
